Area,Item,Value,Nutrient nitrogen N (total),Nutrient phosphate P2O5 (total),Nutrient potash K2O (total),Fungicides and Bactericides,Herbicides,Insecticides,Pesticides (total),Rodenticides
Belarus,Cherries,2.9548e-06,447300.0,191000.0,566800.0,1184.0,2666.0,68.0,4235.0,0.0
Belarus,"Flax, raw or retted",5.93e-07,447300.0,191000.0,566800.0,1184.0,2666.0,68.0,4235.0,0.0
Belarus,Grapes,4e-06,447300.0,191000.0,566800.0,1184.0,2666.0,68.0,4235.0,0.0
Belarus,Green garlic,1.06987e-05,447300.0,191000.0,566800.0,1184.0,2666.0,68.0,4235.0,0.0
Belarus,"Hazelnuts, in shell",9.784e-07,447300.0,191000.0,566800.0,1184.0,2666.0,68.0,4235.0,0.0
Belarus,Linseed,2.214e-07,447300.0,191000.0,566800.0,1184.0,2666.0,68.0,4235.0,0.0
Belarus,Lupins,1.4667e-06,447300.0,191000.0,566800.0,1184.0,2666.0,68.0,4235.0,0.0
Belarus,Maize (corn),5.065300000000001e-06,447300.0,191000.0,566800.0,1184.0,2666.0,68.0,4235.0,0.0
Belarus,Millet,1.5397e-06,447300.0,191000.0,566800.0,1184.0,2666.0,68.0,4235.0,0.0
Belarus,Oats,2.6828000000000004e-06,447300.0,191000.0,566800.0,1184.0,2666.0,68.0,4235.0,0.0
Belarus,Pears,8.388299999999999e-06,447300.0,191000.0,566800.0,1184.0,2666.0,68.0,4235.0,0.0
Belarus,"Peas, dry",2.403e-06,447300.0,191000.0,566800.0,1184.0,2666.0,68.0,4235.0,0.0
Belarus,"Peas, green",3.2276e-06,447300.0,191000.0,566800.0,1184.0,2666.0,68.0,4235.0,0.0
Belarus,Plums and sloes,4.6259e-06,447300.0,191000.0,566800.0,1184.0,2666.0,68.0,4235.0,0.0
Belarus,Quinces,3.0083e-06,447300.0,191000.0,566800.0,1184.0,2666.0,68.0,4235.0,0.0
Belarus,Rape or colza seed,1.216e-06,447300.0,191000.0,566800.0,1184.0,2666.0,68.0,4235.0,0.0
Belarus,Rye,2.2694e-06,447300.0,191000.0,566800.0,1184.0,2666.0,68.0,4235.0,0.0
Belarus,Sour cherries,4.9303e-06,447300.0,191000.0,566800.0,1184.0,2666.0,68.0,4235.0,0.0
Belarus,Strawberries,5.428600000000001e-06,447300.0,191000.0,566800.0,1184.0,2666.0,68.0,4235.0,0.0
Belarus,Sunflower seed,1.6667e-06,447300.0,191000.0,566800.0,1184.0,2666.0,68.0,4235.0,0.0
Belarus,Triticale,3.0188000000000002e-06,447300.0,191000.0,566800.0,1184.0,2666.0,68.0,4235.0,0.0
Belarus,Vetches,2.247e-06,447300.0,191000.0,566800.0,1184.0,2666.0,68.0,4235.0,0.0
Belarus,"Walnuts, in shell",2.3529e-06,447300.0,191000.0,566800.0,1184.0,2666.0,68.0,4235.0,0.0
Belarus,Wheat,3.2771e-06,447300.0,191000.0,566800.0,1184.0,2666.0,68.0,4235.0,0.0
Belarus,"Fibre Crops, Fibre Equivalent",5.93e-07,447300.0,191000.0,566800.0,1184.0,2666.0,68.0,4235.0,0.0
Belarus,"Oilcrops, Cake Equivalent",5.914e-07,447300.0,191000.0,566800.0,1184.0,2666.0,68.0,4235.0,0.0
Belarus,"Oilcrops, Oil Equivalent",3.801e-07,447300.0,191000.0,566800.0,1184.0,2666.0,68.0,4235.0,0.0
Belgium,Asparagus,7.0513e-06,152688.0,45304.0,83147.0,2897.0,3159.0,374.0,6712.0,0.0
Belgium,Barley,7.7051e-06,152688.0,45304.0,83147.0,2897.0,3159.0,374.0,6712.0,0.0
Belgium,"Beans, dry",3.0467e-06,152688.0,45304.0,83147.0,2897.0,3159.0,374.0,6712.0,0.0
Belgium,"Broad beans and horse beans, dry",6.3333e-06,152688.0,45304.0,83147.0,2897.0,3159.0,374.0,6712.0,0.0
Belgium,Cherries,5.7325e-06,152688.0,45304.0,83147.0,2897.0,3159.0,374.0,6712.0,0.0
Belgium,"Flax, raw or retted",9.911e-07,152688.0,45304.0,83147.0,2897.0,3159.0,374.0,6712.0,0.0
Belgium,Gooseberries,4.3853999999999996e-06,152688.0,45304.0,83147.0,2897.0,3159.0,374.0,6712.0,0.0
Belgium,Grapes,1e-05,152688.0,45304.0,83147.0,2897.0,3159.0,374.0,6712.0,0.0
Belgium,Hop cones,2e-06,152688.0,45304.0,83147.0,2897.0,3159.0,374.0,6712.0,0.0
Belgium,Linseed,7.016e-07,152688.0,45304.0,83147.0,2897.0,3159.0,374.0,6712.0,0.0
Belgium,Maize (corn),1.3127799999999998e-05,152688.0,45304.0,83147.0,2897.0,3159.0,374.0,6712.0,0.0
Belgium,Mixed grain,5.2574e-06,152688.0,45304.0,83147.0,2897.0,3159.0,374.0,6712.0,0.0
Belgium,Oats,4.7828999999999996e-06,152688.0,45304.0,83147.0,2897.0,3159.0,374.0,6712.0,0.0
Belgium,"Peas, dry",3.0986e-06,152688.0,45304.0,83147.0,2897.0,3159.0,374.0,6712.0,0.0
Belgium,"Peas, green",6e-06,152688.0,45304.0,83147.0,2897.0,3159.0,374.0,6712.0,0.0
Belgium,Plums and sloes,7.0422999999999995e-06,152688.0,45304.0,83147.0,2897.0,3159.0,374.0,6712.0,0.0
Belgium,Quinces,3e-06,152688.0,45304.0,83147.0,2897.0,3159.0,374.0,6712.0,0.0
Belgium,Rape or colza seed,3.7401999999999998e-06,152688.0,45304.0,83147.0,2897.0,3159.0,374.0,6712.0,0.0
Belgium,Raspberries,1.42857e-05,152688.0,45304.0,83147.0,2897.0,3159.0,374.0,6712.0,0.0
Belgium,Rye,3.4830999999999997e-06,152688.0,45304.0,83147.0,2897.0,3159.0,374.0,6712.0,0.0
Belgium,Triticale,5.7506000000000005e-06,152688.0,45304.0,83147.0,2897.0,3159.0,374.0,6712.0,0.0
Belgium,Unmanufactured tobacco,2.1944e-06,152688.0,45304.0,83147.0,2897.0,3159.0,374.0,6712.0,0.0
Belgium,"Walnuts, in shell",2.2609e-06,152688.0,45304.0,83147.0,2897.0,3159.0,374.0,6712.0,0.0
Belgium,Wheat,7.890799999999999e-06,152688.0,45304.0,83147.0,2897.0,3159.0,374.0,6712.0,0.0
Belgium,"Fibre Crops, Fibre Equivalent",9.911e-07,152688.0,45304.0,83147.0,2897.0,3159.0,374.0,6712.0,0.0
Belgium,"Oilcrops, Cake Equivalent",1.2185999999999999e-06,152688.0,45304.0,83147.0,2897.0,3159.0,374.0,6712.0,0.0
Belgium,"Oilcrops, Oil Equivalent",7.522000000000001e-07,152688.0,45304.0,83147.0,2897.0,3159.0,374.0,6712.0,0.0
Bosnia-Herzegovinia,"Almonds, in shell",1.3968000000000001e-06,21097.0,12454.0,12528.0,458.0,958.0,443.0,2209.0,221.0
Bosnia-Herzegovinia,Apples,4.5881999999999995e-06,21097.0,12454.0,12528.0,458.0,958.0,443.0,2209.0,221.0
Bosnia-Herzegovinia,Apricots,9.634700000000001e-06,21097.0,12454.0,12528.0,458.0,958.0,443.0,2209.0,221.0
Bosnia-Herzegovinia,Barley,2.9345e-06,21097.0,12454.0,12528.0,458.0,958.0,443.0,2209.0,221.0
Bosnia-Herzegovinia,"Beans, dry",1.1225999999999998e-06,21097.0,12454.0,12528.0,458.0,958.0,443.0,2209.0,221.0
Bosnia-Herzegovinia,Cabbages,1.27507e-05,21097.0,12454.0,12528.0,458.0,958.0,443.0,2209.0,221.0
Bosnia-Herzegovinia,Carrots and turnips,1.2690299999999998e-05,21097.0,12454.0,12528.0,458.0,958.0,443.0,2209.0,221.0
Bosnia-Herzegovinia,Cherries,6.3773e-06,21097.0,12454.0,12528.0,458.0,958.0,443.0,2209.0,221.0
Bosnia-Herzegovinia,"Chestnuts, in shell",1.4844000000000001e-06,21097.0,12454.0,12528.0,458.0,958.0,443.0,2209.0,221.0
Bosnia-Herzegovinia,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",9.5088e-06,21097.0,12454.0,12528.0,458.0,958.0,443.0,2209.0,221.0
Bosnia-Herzegovinia,Cucumbers and gherkins,7.519399999999999e-06,21097.0,12454.0,12528.0,458.0,958.0,443.0,2209.0,221.0
Bosnia-Herzegovinia,Grapes,4.1637e-06,21097.0,12454.0,12528.0,458.0,958.0,443.0,2209.0,221.0
Bosnia-Herzegovinia,Green corn (maize),6e-06,21097.0,12454.0,12528.0,458.0,958.0,443.0,2209.0,221.0
Bosnia-Herzegovinia,Green garlic,3.6096e-06,21097.0,12454.0,12528.0,458.0,958.0,443.0,2209.0,221.0
Bosnia-Herzegovinia,Lettuce and chicory,9.75e-06,21097.0,12454.0,12528.0,458.0,958.0,443.0,2209.0,221.0
Bosnia-Herzegovinia,Maize (corn),3.2180999999999997e-06,21097.0,12454.0,12528.0,458.0,958.0,443.0,2209.0,221.0
Bosnia-Herzegovinia,Oats,2.5394999999999996e-06,21097.0,12454.0,12528.0,458.0,958.0,443.0,2209.0,221.0
Bosnia-Herzegovinia,"Onions and shallots, dry (excluding dehydrated)",6.732799999999999e-06,21097.0,12454.0,12528.0,458.0,958.0,443.0,2209.0,221.0
Bosnia-Herzegovinia,Peaches and nectarines,6.941799999999999e-06,21097.0,12454.0,12528.0,458.0,958.0,443.0,2209.0,221.0
Bosnia-Herzegovinia,Pears,8.9562e-06,21097.0,12454.0,12528.0,458.0,958.0,443.0,2209.0,221.0
Bosnia-Herzegovinia,"Peas, dry",2.8850999999999997e-06,21097.0,12454.0,12528.0,458.0,958.0,443.0,2209.0,221.0
Bosnia-Herzegovinia,Plums and sloes,3.7198e-06,21097.0,12454.0,12528.0,458.0,958.0,443.0,2209.0,221.0
Bosnia-Herzegovinia,Potatoes,9.3783e-06,21097.0,12454.0,12528.0,458.0,958.0,443.0,2209.0,221.0
Bosnia-Herzegovinia,Quinces,1.18942e-05,21097.0,12454.0,12528.0,458.0,958.0,443.0,2209.0,221.0
Bosnia-Herzegovinia,Rape or colza seed,2.4873000000000003e-06,21097.0,12454.0,12528.0,458.0,958.0,443.0,2209.0,221.0
Bosnia-Herzegovinia,Raspberries,8.2549e-06,21097.0,12454.0,12528.0,458.0,958.0,443.0,2209.0,221.0
Bosnia-Herzegovinia,Rye,2.8016e-06,21097.0,12454.0,12528.0,458.0,958.0,443.0,2209.0,221.0
Bosnia-Herzegovinia,Sour cherries,3.3146e-06,21097.0,12454.0,12528.0,458.0,958.0,443.0,2209.0,221.0
Bosnia-Herzegovinia,Soya beans,1.4926e-06,21097.0,12454.0,12528.0,458.0,958.0,443.0,2209.0,221.0
Bosnia-Herzegovinia,Strawberries,9.7902e-06,21097.0,12454.0,12528.0,458.0,958.0,443.0,2209.0,221.0
Bosnia-Herzegovinia,Sunflower seed,7.301e-07,21097.0,12454.0,12528.0,458.0,958.0,443.0,2209.0,221.0
Bosnia-Herzegovinia,Tomatoes,8.7025e-06,21097.0,12454.0,12528.0,458.0,958.0,443.0,2209.0,221.0
Bosnia-Herzegovinia,Unmanufactured tobacco,1.4067e-06,21097.0,12454.0,12528.0,458.0,958.0,443.0,2209.0,221.0
Bosnia-Herzegovinia,Vetches,1.3737999999999999e-06,21097.0,12454.0,12528.0,458.0,958.0,443.0,2209.0,221.0
Bosnia-Herzegovinia,"Walnuts, in shell",3.4158000000000004e-06,21097.0,12454.0,12528.0,458.0,958.0,443.0,2209.0,221.0
Bosnia-Herzegovinia,Watermelons,1.4999999999999999e-05,21097.0,12454.0,12528.0,458.0,958.0,443.0,2209.0,221.0
Bosnia-Herzegovinia,Wheat,3.476e-06,21097.0,12454.0,12528.0,458.0,958.0,443.0,2209.0,221.0
Bosnia-Herzegovinia,"Oilcrops, Cake Equivalent",1.2214999999999999e-06,21097.0,12454.0,12528.0,458.0,958.0,443.0,2209.0,221.0
Bosnia-Herzegovinia,"Oilcrops, Oil Equivalent",4.149e-07,21097.0,12454.0,12528.0,458.0,958.0,443.0,2209.0,221.0
Bulgaria,"Almonds, in shell",1.275e-07,200117.0,109423.0,5159.0,582.0,1204.0,184.0,1975.0,6.0
Bulgaria,Apples,7.4248000000000005e-06,200117.0,109423.0,5159.0,582.0,1204.0,184.0,1975.0,6.0
Bulgaria,Apricots,3.255e-06,200117.0,109423.0,5159.0,582.0,1204.0,184.0,1975.0,6.0
Bulgaria,Asparagus,5.339399999999999e-06,200117.0,109423.0,5159.0,582.0,1204.0,184.0,1975.0,6.0
Bulgaria,Barley,2.2465000000000004e-06,200117.0,109423.0,5159.0,582.0,1204.0,184.0,1975.0,6.0
Bulgaria,"Beans, dry",1.3942999999999997e-06,200117.0,109423.0,5159.0,582.0,1204.0,184.0,1975.0,6.0
Bulgaria,Blueberries,5e-06,200117.0,109423.0,5159.0,582.0,1204.0,184.0,1975.0,6.0
Bulgaria,"Broad beans and horse beans, dry",4.869200000000001e-06,200117.0,109423.0,5159.0,582.0,1204.0,184.0,1975.0,6.0
Bulgaria,"Broad beans and horse beans, green",5.4928999999999995e-06,200117.0,109423.0,5159.0,582.0,1204.0,184.0,1975.0,6.0
Bulgaria,Carrots and turnips,1.27145e-05,200117.0,109423.0,5159.0,582.0,1204.0,184.0,1975.0,6.0
Bulgaria,Cauliflowers and broccoli,1.4429600000000002e-05,200117.0,109423.0,5159.0,582.0,1204.0,184.0,1975.0,6.0
Bulgaria,Cereals n.e.c.,2.8124999999999998e-06,200117.0,109423.0,5159.0,582.0,1204.0,184.0,1975.0,6.0
Bulgaria,Cherries,3.6802e-06,200117.0,109423.0,5159.0,582.0,1204.0,184.0,1975.0,6.0
Bulgaria,"Chestnuts, in shell",3.4783000000000006e-06,200117.0,109423.0,5159.0,582.0,1204.0,184.0,1975.0,6.0
Bulgaria,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",1.48707e-05,200117.0,109423.0,5159.0,582.0,1204.0,184.0,1975.0,6.0
Bulgaria,"Flax, raw or retted",2e-06,200117.0,109423.0,5159.0,582.0,1204.0,184.0,1975.0,6.0
Bulgaria,Grapes,3.13e-06,200117.0,109423.0,5159.0,582.0,1204.0,184.0,1975.0,6.0
Bulgaria,Green corn (maize),6.831600000000001e-06,200117.0,109423.0,5159.0,582.0,1204.0,184.0,1975.0,6.0
Bulgaria,Green garlic,4.368600000000001e-06,200117.0,109423.0,5159.0,582.0,1204.0,184.0,1975.0,6.0
Bulgaria,"Hazelnuts, in shell",2.4199999999999998e-08,200117.0,109423.0,5159.0,582.0,1204.0,184.0,1975.0,6.0
Bulgaria,Hop cones,2.3189999999999997e-06,200117.0,109423.0,5159.0,582.0,1204.0,184.0,1975.0,6.0
Bulgaria,Linseed,2.8170000000000004e-07,200117.0,109423.0,5159.0,582.0,1204.0,184.0,1975.0,6.0
Bulgaria,Maize (corn),4.571899999999999e-06,200117.0,109423.0,5159.0,582.0,1204.0,184.0,1975.0,6.0
Bulgaria,Millet,1.1348000000000001e-06,200117.0,109423.0,5159.0,582.0,1204.0,184.0,1975.0,6.0
Bulgaria,Oats,1.0282e-06,200117.0,109423.0,5159.0,582.0,1204.0,184.0,1975.0,6.0
Bulgaria,"Onions and shallots, dry (excluding dehydrated)",8.397800000000001e-06,200117.0,109423.0,5159.0,582.0,1204.0,184.0,1975.0,6.0
Bulgaria,Peaches and nectarines,6.4719e-06,200117.0,109423.0,5159.0,582.0,1204.0,184.0,1975.0,6.0
Bulgaria,Pears,3.0929e-06,200117.0,109423.0,5159.0,582.0,1204.0,184.0,1975.0,6.0
Bulgaria,"Peas, dry",1.2230999999999998e-06,200117.0,109423.0,5159.0,582.0,1204.0,184.0,1975.0,6.0
Bulgaria,"Peas, green",3.0514e-06,200117.0,109423.0,5159.0,582.0,1204.0,184.0,1975.0,6.0
Bulgaria,Plums and sloes,3.42e-06,200117.0,109423.0,5159.0,582.0,1204.0,184.0,1975.0,6.0
Bulgaria,Potatoes,1.33197e-05,200117.0,109423.0,5159.0,582.0,1204.0,184.0,1975.0,6.0
Bulgaria,Quinces,2.0968e-06,200117.0,109423.0,5159.0,582.0,1204.0,184.0,1975.0,6.0
Bulgaria,Rape or colza seed,1.7225999999999998e-06,200117.0,109423.0,5159.0,582.0,1204.0,184.0,1975.0,6.0
Bulgaria,Raspberries,3.287e-06,200117.0,109423.0,5159.0,582.0,1204.0,184.0,1975.0,6.0
Bulgaria,Rye,1.6782999999999999e-06,200117.0,109423.0,5159.0,582.0,1204.0,184.0,1975.0,6.0
Bulgaria,Sorghum,1.1108e-06,200117.0,109423.0,5159.0,582.0,1204.0,184.0,1975.0,6.0
Bulgaria,Sour cherries,2.0865999999999996e-06,200117.0,109423.0,5159.0,582.0,1204.0,184.0,1975.0,6.0
Bulgaria,Soya beans,6.018e-07,200117.0,109423.0,5159.0,582.0,1204.0,184.0,1975.0,6.0
Bulgaria,Spinach,1.0277799999999998e-05,200117.0,109423.0,5159.0,582.0,1204.0,184.0,1975.0,6.0
Bulgaria,Strawberries,4.809699999999999e-06,200117.0,109423.0,5159.0,582.0,1204.0,184.0,1975.0,6.0
Bulgaria,Sunflower seed,9.37e-07,200117.0,109423.0,5159.0,582.0,1204.0,184.0,1975.0,6.0
Bulgaria,Triticale,1.954e-06,200117.0,109423.0,5159.0,582.0,1204.0,184.0,1975.0,6.0
Bulgaria,Unmanufactured tobacco,1.3736e-06,200117.0,109423.0,5159.0,582.0,1204.0,184.0,1975.0,6.0
Bulgaria,Vetches,1.1465999999999997e-06,200117.0,109423.0,5159.0,582.0,1204.0,184.0,1975.0,6.0
Bulgaria,"Walnuts, in shell",3.362e-07,200117.0,109423.0,5159.0,582.0,1204.0,184.0,1975.0,6.0
Bulgaria,Wheat,2.1973e-06,200117.0,109423.0,5159.0,582.0,1204.0,184.0,1975.0,6.0
Bulgaria,"Fibre Crops, Fibre Equivalent",4.3800000000000003e-07,200117.0,109423.0,5159.0,582.0,1204.0,184.0,1975.0,6.0
Bulgaria,"Oilcrops, Cake Equivalent",4.842e-07,200117.0,109423.0,5159.0,582.0,1204.0,184.0,1975.0,6.0
Bulgaria,"Oilcrops, Oil Equivalent",4.0100000000000006e-07,200117.0,109423.0,5159.0,582.0,1204.0,184.0,1975.0,6.0
Croatia,"Almonds, in shell",1.2182e-06,212374.0,77708.0,59292.0,705.0,1150.0,81.0,2079.0,0.0
Croatia,Apples,1.05108e-05,212374.0,77708.0,59292.0,705.0,1150.0,81.0,2079.0,0.0
Croatia,Apricots,2.5e-06,212374.0,77708.0,59292.0,705.0,1150.0,81.0,2079.0,0.0
Croatia,Barley,3.8181e-06,212374.0,77708.0,59292.0,705.0,1150.0,81.0,2079.0,0.0
Croatia,"Beans, dry",5.623e-07,212374.0,77708.0,59292.0,705.0,1150.0,81.0,2079.0,0.0
Croatia,Cauliflowers and broccoli,1.1898799999999999e-05,212374.0,77708.0,59292.0,705.0,1150.0,81.0,2079.0,0.0
Croatia,Cherries,3.901100000000001e-06,212374.0,77708.0,59292.0,705.0,1150.0,81.0,2079.0,0.0
Croatia,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",9.547999999999999e-06,212374.0,77708.0,59292.0,705.0,1150.0,81.0,2079.0,0.0
Croatia,"Flax, raw or retted",7.069e-07,212374.0,77708.0,59292.0,705.0,1150.0,81.0,2079.0,0.0
Croatia,Grapes,6.1003e-06,212374.0,77708.0,59292.0,705.0,1150.0,81.0,2079.0,0.0
Croatia,Green garlic,5.9659e-06,212374.0,77708.0,59292.0,705.0,1150.0,81.0,2079.0,0.0
Croatia,"Hazelnuts, in shell",7.681e-07,212374.0,77708.0,59292.0,705.0,1150.0,81.0,2079.0,0.0
Croatia,Lettuce and chicory,1.5271e-05,212374.0,77708.0,59292.0,705.0,1150.0,81.0,2079.0,0.0
Croatia,Maize (corn),4.9371e-06,212374.0,77708.0,59292.0,705.0,1150.0,81.0,2079.0,0.0
Croatia,Millet,2.5625e-06,212374.0,77708.0,59292.0,705.0,1150.0,81.0,2079.0,0.0
Croatia,Mixed grain,2.7496e-06,212374.0,77708.0,59292.0,705.0,1150.0,81.0,2079.0,0.0
Croatia,Oats,2.0077000000000003e-06,212374.0,77708.0,59292.0,705.0,1150.0,81.0,2079.0,0.0
Croatia,Peaches and nectarines,3.3661e-06,212374.0,77708.0,59292.0,705.0,1150.0,81.0,2079.0,0.0
Croatia,Pears,3.1712e-06,212374.0,77708.0,59292.0,705.0,1150.0,81.0,2079.0,0.0
Croatia,"Peas, dry",1.7914000000000001e-06,212374.0,77708.0,59292.0,705.0,1150.0,81.0,2079.0,0.0
Croatia,"Peas, green",5.1809e-06,212374.0,77708.0,59292.0,705.0,1150.0,81.0,2079.0,0.0
Croatia,Plums and sloes,4.541000000000001e-06,212374.0,77708.0,59292.0,705.0,1150.0,81.0,2079.0,0.0
Croatia,Quinces,3.88e-06,212374.0,77708.0,59292.0,705.0,1150.0,81.0,2079.0,0.0
Croatia,Rape or colza seed,3.0094000000000004e-06,212374.0,77708.0,59292.0,705.0,1150.0,81.0,2079.0,0.0
Croatia,Raspberries,2.4800999999999998e-06,212374.0,77708.0,59292.0,705.0,1150.0,81.0,2079.0,0.0
Croatia,Rye,2.5211e-06,212374.0,77708.0,59292.0,705.0,1150.0,81.0,2079.0,0.0
Croatia,Sorghum,3e-06,212374.0,77708.0,59292.0,705.0,1150.0,81.0,2079.0,0.0
Croatia,Sour cherries,1.9711e-06,212374.0,77708.0,59292.0,705.0,1150.0,81.0,2079.0,0.0
Croatia,Soya beans,1.9489e-06,212374.0,77708.0,59292.0,705.0,1150.0,81.0,2079.0,0.0
Croatia,Strawberries,9.148399999999999e-06,212374.0,77708.0,59292.0,705.0,1150.0,81.0,2079.0,0.0
Croatia,Sunflower seed,2.6341e-06,212374.0,77708.0,59292.0,705.0,1150.0,81.0,2079.0,0.0
Croatia,Triticale,3.529e-06,212374.0,77708.0,59292.0,705.0,1150.0,81.0,2079.0,0.0
Croatia,Unmanufactured tobacco,2.1046999999999995e-06,212374.0,77708.0,59292.0,705.0,1150.0,81.0,2079.0,0.0
Croatia,Vetches,3.2856999999999997e-06,212374.0,77708.0,59292.0,705.0,1150.0,81.0,2079.0,0.0
Croatia,"Walnuts, in shell",1.187e-06,212374.0,77708.0,59292.0,705.0,1150.0,81.0,2079.0,0.0
Croatia,Wheat,4.6408000000000005e-06,212374.0,77708.0,59292.0,705.0,1150.0,81.0,2079.0,0.0
Croatia,"Fibre Crops, Fibre Equivalent",7.069e-07,212374.0,77708.0,59292.0,705.0,1150.0,81.0,2079.0,0.0
Croatia,"Oilcrops, Cake Equivalent",1.4805999999999999e-06,212374.0,77708.0,59292.0,705.0,1150.0,81.0,2079.0,0.0
Croatia,"Oilcrops, Oil Equivalent",6.412e-07,212374.0,77708.0,59292.0,705.0,1150.0,81.0,2079.0,0.0
Czech_Republic,Apples,1.2726799999999998e-05,237875.0,49034.0,33133.0,1388.0,3508.0,362.0,6194.0,6.0
Czech_Republic,Apricots,3.5562e-06,237875.0,49034.0,33133.0,1388.0,3508.0,362.0,6194.0,6.0
Czech_Republic,Asparagus,7.499999999999999e-06,237875.0,49034.0,33133.0,1388.0,3508.0,362.0,6194.0,6.0
Czech_Republic,Barley,3.7968000000000002e-06,237875.0,49034.0,33133.0,1388.0,3508.0,362.0,6194.0,6.0
Czech_Republic,"Broad beans and horse beans, dry",1.2582999999999999e-06,237875.0,49034.0,33133.0,1388.0,3508.0,362.0,6194.0,6.0
Czech_Republic,"Broad beans and horse beans, green",4.820399999999999e-06,237875.0,49034.0,33133.0,1388.0,3508.0,362.0,6194.0,6.0
Czech_Republic,Cauliflowers and broccoli,1.42799e-05,237875.0,49034.0,33133.0,1388.0,3508.0,362.0,6194.0,6.0
Czech_Republic,Cereals n.e.c.,1.464e-06,237875.0,49034.0,33133.0,1388.0,3508.0,362.0,6194.0,6.0
Czech_Republic,Cherries,2.9860000000000003e-06,237875.0,49034.0,33133.0,1388.0,3508.0,362.0,6194.0,6.0
Czech_Republic,Currants,2.2565999999999997e-06,237875.0,49034.0,33133.0,1388.0,3508.0,362.0,6194.0,6.0
Czech_Republic,"Flax, raw or retted",2.6534e-06,237875.0,49034.0,33133.0,1388.0,3508.0,362.0,6194.0,6.0
Czech_Republic,Gooseberries,4.823399999999999e-06,237875.0,49034.0,33133.0,1388.0,3508.0,362.0,6194.0,6.0
Czech_Republic,Grapes,5.8225e-06,237875.0,49034.0,33133.0,1388.0,3508.0,362.0,6194.0,6.0
Czech_Republic,Green garlic,3.3016e-06,237875.0,49034.0,33133.0,1388.0,3508.0,362.0,6194.0,6.0
Czech_Republic,Hop cones,1.0449000000000002e-06,237875.0,49034.0,33133.0,1388.0,3508.0,362.0,6194.0,6.0
Czech_Republic,Linseed,6.593e-07,237875.0,49034.0,33133.0,1388.0,3508.0,362.0,6194.0,6.0
Czech_Republic,Maize (corn),6.7954999999999996e-06,237875.0,49034.0,33133.0,1388.0,3508.0,362.0,6194.0,6.0
Czech_Republic,Millet,1.3306e-06,237875.0,49034.0,33133.0,1388.0,3508.0,362.0,6194.0,6.0
Czech_Republic,Mixed grain,2.0333e-06,237875.0,49034.0,33133.0,1388.0,3508.0,362.0,6194.0,6.0
Czech_Republic,Oats,2.7011e-06,237875.0,49034.0,33133.0,1388.0,3508.0,362.0,6194.0,6.0
Czech_Republic,"Onions and shallots, dry (excluding dehydrated)",1.34331e-05,237875.0,49034.0,33133.0,1388.0,3508.0,362.0,6194.0,6.0
Czech_Republic,Peaches and nectarines,3.3523e-06,237875.0,49034.0,33133.0,1388.0,3508.0,362.0,6194.0,6.0
Czech_Republic,Pears,6.6963e-06,237875.0,49034.0,33133.0,1388.0,3508.0,362.0,6194.0,6.0
Czech_Republic,"Peas, dry",2.4033000000000004e-06,237875.0,49034.0,33133.0,1388.0,3508.0,362.0,6194.0,6.0
Czech_Republic,"Peas, green",3.3811e-06,237875.0,49034.0,33133.0,1388.0,3508.0,362.0,6194.0,6.0
Czech_Republic,Plums and sloes,4.154600000000001e-06,237875.0,49034.0,33133.0,1388.0,3508.0,362.0,6194.0,6.0
Czech_Republic,Rape or colza seed,3.0569e-06,237875.0,49034.0,33133.0,1388.0,3508.0,362.0,6194.0,6.0
Czech_Republic,Raspberries,8.518999999999999e-07,237875.0,49034.0,33133.0,1388.0,3508.0,362.0,6194.0,6.0
Czech_Republic,Rye,4.732999999999999e-06,237875.0,49034.0,33133.0,1388.0,3508.0,362.0,6194.0,6.0
Czech_Republic,Sour cherries,4.5825e-06,237875.0,49034.0,33133.0,1388.0,3508.0,362.0,6194.0,6.0
Czech_Republic,Soya beans,1.7512999999999999e-06,237875.0,49034.0,33133.0,1388.0,3508.0,362.0,6194.0,6.0
Czech_Republic,Spinach,8.4901e-06,237875.0,49034.0,33133.0,1388.0,3508.0,362.0,6194.0,6.0
Czech_Republic,Strawberries,4.1394e-06,237875.0,49034.0,33133.0,1388.0,3508.0,362.0,6194.0,6.0
Czech_Republic,Sunflower seed,2.1289000000000005e-06,237875.0,49034.0,33133.0,1388.0,3508.0,362.0,6194.0,6.0
Czech_Republic,Triticale,4.106199999999999e-06,237875.0,49034.0,33133.0,1388.0,3508.0,362.0,6194.0,6.0
Czech_Republic,Vetches,8.332999999999999e-07,237875.0,49034.0,33133.0,1388.0,3508.0,362.0,6194.0,6.0
Czech_Republic,"Walnuts, in shell",5.6e-07,237875.0,49034.0,33133.0,1388.0,3508.0,362.0,6194.0,6.0
Czech_Republic,Wheat,4.857e-06,237875.0,49034.0,33133.0,1388.0,3508.0,362.0,6194.0,6.0
Czech_Republic,"Fibre Crops, Fibre Equivalent",2.6534e-06,237875.0,49034.0,33133.0,1388.0,3508.0,362.0,6194.0,6.0
Czech_Republic,"Oilcrops, Cake Equivalent",1.5046e-06,237875.0,49034.0,33133.0,1388.0,3508.0,362.0,6194.0,6.0
